gene,tissue_id,tissue,cell_type_id,cell_type,n_cells,mean_expr,pct_cells,tpc
KRT6A,UBERON:0001255,urinary bladder,CL:0000988,hematopoietic cell,1,1.5109589099884033,0.0005688282138794084,2.7700831024930747e-05
KRT6A,UBERON:0001255,urinary bladder,CL:0002320,connective tissue cell,7,2.009164946419852,0.0006182653241476771,0.00019390581717451522
KRT6A,UBERON:0001255,urinary bladder,CL:0011026,progenitor cell,1,1.5109589099884033,0.0005688282138794084,2.7700831024930747e-05
KRT6A,UBERON:0001255,urinary bladder,CL:0011115,precursor cell,114,1.9934305559124863,0.01643361683724953,0.003157894736842105
KRT6A,UBERON:0001255,urinary bladder,CL:1000486,basal cell of urothelium,113,1.9977002439245712,0.021818883954431358,0.0031301939058171746
KRT6A,UBERON:0001255,urinary bladder,CL:4030006,fallopian tube secretory epithelial cell,7,2.178558894566127,0.02734375,0.00019390581717451522
KRT6A,UBERON:0001255,urinary bladder,CL:4030055,intermediate cell of urothelium,14,1.955066408429827,0.001726689689195856,0.00038781163434903045
KRT6A,UBERON:0001255,urinary bladder,CL:4030056,umbrella cell of urothelium,1,1.8287880420684814,0.000671591672263264,2.7700831024930747e-05
KRT6A,UBERON:0001255,urinary bladder,tissue_stats,tendon of semitendinosus,143,1.9983556787450831,,0.003961218836565097
KRT6A,UBERON:0001264,pancreas,CL:0000000,cell,55,2.312142528187145,0.0003562868432985684,0.0001072425788135461
KRT6A,UBERON:0001264,pancreas,CL:0000057,fibroblast,3,1.9957416852315266,0.00019374838543012143,5.8495952080116055e-06
KRT6A,UBERON:0001264,pancreas,CL:0000066,epithelial cell,51,2.3353581148035385,0.00037163343826512765,9.94431185361973e-05
KRT6A,UBERON:0001264,pancreas,CL:0000068,duct epithelial cell,46,2.3505516052246094,0.0007978354377688358,8.969379318951129e-05
KRT6A,UBERON:0001264,pancreas,CL:0000076,squamous epithelial cell,1,1.6472868919372559,0.010869565217391304,1.9498650693372017e-06
KRT6A,UBERON:0001264,pancreas,CL:0000077,mesothelial cell,1,1.6472868919372559,0.010869565217391304,1.9498650693372017e-06
KRT6A,UBERON:0001264,pancreas,CL:0000083,epithelial cell of pancreas,49,2.345503048020966,0.00038878089419605664,9.554338839752289e-05
KRT6A,UBERON:0001264,pancreas,CL:0000115,endothelial cell,1,2.526326894760132,9.004952723998198e-05,1.9498650693372017e-06
KRT6A,UBERON:0001264,pancreas,CL:0000150,glandular epithelial cell,3,2.2680919965108237,4.387311894002545e-05,5.8495952080116055e-06
KRT6A,UBERON:0001264,pancreas,CL:0000151,secretory cell,3,2.2680919965108237,4.387311894002545e-05,5.8495952080116055e-06
KRT6A,UBERON:0001264,pancreas,CL:0000152,exocrine cell,3,2.2680919965108237,4.387311894002545e-05,5.8495952080116055e-06
KRT6A,UBERON:0001264,pancreas,CL:0000542,lymphocyte,1,2.0773444175720215,0.0006045949214026602,1.9498650693372017e-06
KRT6A,UBERON:0001264,pancreas,CL:0000622,acinar cell,3,2.2680919965108237,4.387311894002545e-05,5.8495952080116055e-06
KRT6A,UBERON:0001264,pancreas,CL:0000738,leukocyte,1,2.0773444175720215,0.0006045949214026602,1.9498650693372017e-06
KRT6A,UBERON:0001264,pancreas,CL:0000842,mononuclear cell,1,2.0773444175720215,0.0006045949214026602,1.9498650693372017e-06
KRT6A,UBERON:0001264,pancreas,CL:0000988,hematopoietic cell,1,2.0773444175720215,0.0006045949214026602,1.9498650693372017e-06
KRT6A,UBERON:0001264,pancreas,CL:0001065,innate lymphoid cell,1,2.0773444175720215,0.0006045949214026602,1.9498650693372017e-06
KRT6A,UBERON:0001264,pancreas,CL:0002064,pancreatic acinar cell,3,2.2680919965108237,4.387311894002545e-05,5.8495952080116055e-06
KRT6A,UBERON:0001264,pancreas,CL:0002079,pancreatic ductal cell,46,2.3505516052246094,0.0007978354377688358,8.969379318951129e-05
KRT6A,UBERON:0001264,pancreas,CL:0002320,connective tissue cell,3,1.9957416852315266,0.00019374838543012143,5.8495952080116055e-06
KRT6A,UBERON:0001264,pancreas,CL:0002410,pancreatic stellate cell,3,1.9957416852315266,0.00019374838543012143,5.8495952080116055e-06
KRT6A,UBERON:0001264,pancreas,CL:1001433,epithelial cell of exocrine pancreas,49,2.345503048020966,0.00038878089419605664,9.554338839752289e-05
KRT6A,UBERON:0001264,pancreas,tissue_stats,tendon of semitendinosus,55,2.312142528187145,,0.0001072425788135461
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000000,cell,4,1.7616080045700073,0.00013095861707700367,5.5122993178529597e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000084,T cell,1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000499,stromal cell,3,1.8575382232666016,0.006507592190889371,4.1342244883897196e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000542,lymphocyte,1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000624,"CD4-positive, alpha-beta T cell",1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000738,leukocyte,1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000789,alpha-beta T cell,1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000791,mature alpha-beta T cell,1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000842,mononuclear cell,1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0000988,hematopoietic cell,1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0002320,connective tissue cell,3,1.8575382232666016,0.006507592190889371,4.1342244883897196e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,CL:0002419,mature T cell,1,1.4738174676895142,3.324136555529701e-05,1.3780748294632399e-05
KRT6A,UBERON:0001359,cerebrospinal fluid,tissue_stats,tendon of semitendinosus,4,1.7616080045700073,,5.5122993178529597e-05
KRT6A,UBERON:0001723,tongue,CL:0000000,cell,26009,3.330181679899266,0.6712173217373352,0.6712173217373352
KRT6A,UBERON:0001723,tongue,CL:0000034,stem cell,10734,3.0039637483696664,0.6600258254934513,0.2770136003509768
KRT6A,UBERON:0001723,tongue,CL:0000036,epithelial fate stem cell,10734,3.0039637483696664,0.6600258254934513,0.2770136003509768
KRT6A,UBERON:0001723,tongue,CL:0000057,fibroblast,377,2.1459651714294594,0.24624428478118876,0.009729283336344164
KRT6A,UBERON:0001723,tongue,CL:0000066,epithelial cell,12036,3.833398242771685,0.8635385277658201,0.3106144674701283
KRT6A,UBERON:0001723,tongue,CL:0000075,columnar/cuboidal epithelial cell,10,1.692352294921875,0.037037037037037035,0.00025807117603034917
KRT6A,UBERON:0001723,tongue,CL:0000076,squamous epithelial cell,11571,3.9002331394218306,0.9393570384802727,0.298614157784717
KRT6A,UBERON:0001723,tongue,CL:0000079,stratified epithelial cell,11571,3.9002331394218306,0.9393570384802727,0.298614157784717
KRT6A,UBERON:0001723,tongue,CL:0000081,blood cell,41,1.7741555934999047,0.2662337662337662,0.0010580918217244315
KRT6A,UBERON:0001723,tongue,CL:0000084,T cell,1851,2.7980238194725824,0.6211409395973154,0.047768974683217634
KRT6A,UBERON:0001723,tongue,CL:0000094,granulocyte,41,1.7741555934999047,0.2662337662337662,0.0010580918217244315
KRT6A,UBERON:0001723,tongue,CL:0000095,neuron associated cell,6,2.269036610921224,0.17142857142857143,0.0001548427056182095
KRT6A,UBERON:0001723,tongue,CL:0000097,mast cell,51,2.6032637053844976,0.6710526315789473,0.0013161629977547808
KRT6A,UBERON:0001723,tongue,CL:0000113,mononuclear phagocyte,414,2.2243448893229165,0.5663474692202463,0.010684146687656456
KRT6A,UBERON:0001723,tongue,CL:0000115,endothelial cell,442,2.142673958480628,0.3353566009104704,0.011406745980541434
KRT6A,UBERON:0001723,tongue,CL:0000125,glial cell,6,2.269036610921224,0.17142857142857143,0.0001548427056182095
KRT6A,UBERON:0001723,tongue,CL:0000145,professional antigen presenting cell,291,2.2623595142692223,0.49155405405405406,0.007509871222483161
KRT6A,UBERON:0001723,tongue,CL:0000151,secretory cell,51,2.6032637053844976,0.6710526315789473,0.0013161629977547808
KRT6A,UBERON:0001723,tongue,CL:0000183,contractile cell,64,2.0470025539398193,0.13559322033898305,0.0016516555265942347
KRT6A,UBERON:0001723,tongue,CL:0000185,myoepithelial cell,10,1.692352294921875,0.037037037037037035,0.00025807117603034917
KRT6A,UBERON:0001723,tongue,CL:0000187,muscle cell,54,2.1126785278320312,0.26732673267326734,0.0013935843505638854
KRT6A,UBERON:0001723,tongue,CL:0000188,cell of skeletal muscle,54,2.1126785278320312,0.26732673267326734,0.0013935843505638854
KRT6A,UBERON:0001723,tongue,CL:0000209,taste receptor cell,13,3.47677729679988,0.40625,0.0003354925288394539
KRT6A,UBERON:0001723,tongue,CL:0000234,phagocyte,414,2.2243448893229165,0.5663474692202463,0.010684146687656456
KRT6A,UBERON:0001723,tongue,CL:0000235,macrophage,287,2.259872383356925,0.5035087719298246,0.0074066427520710215
KRT6A,UBERON:0001723,tongue,CL:0000236,B cell,196,1.8861029488699776,0.1568,0.005058195050194844
KRT6A,UBERON:0001723,tongue,CL:0000240,stratified squamous epithelial cell,11571,3.9002331394218306,0.9393570384802727,0.298614157784717
KRT6A,UBERON:0001723,tongue,CL:0000451,dendritic cell,4,2.4408133029937744,0.18181818181818182,0.00010322847041213967
KRT6A,UBERON:0001723,tongue,CL:0000542,lymphocyte,2064,2.7073778255965357,0.4741557546519642,0.05326589073266407
KRT6A,UBERON:0001723,tongue,CL:0000576,monocyte,123,2.134407849815803,0.8848920863309353,0.0031742754651732947
KRT6A,UBERON:0001723,tongue,CL:0000623,natural killer cell,5,2.0476251602172852,0.625,0.00012903558801517458
KRT6A,UBERON:0001723,tongue,CL:0000624,"CD4-positive, alpha-beta T cell",830,2.909484422063253,0.5229993698802773,0.02141990761051898
KRT6A,UBERON:0001723,tongue,CL:0000625,"CD8-positive, alpha-beta T cell",781,2.703124374799936,0.7055103884372177,0.02015535884797027
KRT6A,UBERON:0001723,tongue,CL:0000646,basal cell,10734,3.0039637483696664,0.6600258254934513,0.2770136003509768
KRT6A,UBERON:0001723,tongue,CL:0000723,somatic stem cell,10734,3.0039637483696664,0.6600258254934513,0.2770136003509768
KRT6A,UBERON:0001723,tongue,CL:0000738,leukocyte,2570,2.6126122856882295,0.48362815205118553,0.06632429223979974
KRT6A,UBERON:0001723,tongue,CL:0000763,myeloid cell,506,2.226058537781003,0.5265348595213319,0.013058401507135668
KRT6A,UBERON:0001723,tongue,CL:0000766,myeloid leukocyte,506,2.226058537781003,0.5265348595213319,0.013058401507135668
KRT6A,UBERON:0001723,tongue,CL:0000775,neutrophil,41,1.7741555934999047,0.2662337662337662,0.0010580918217244315
KRT6A,UBERON:0001723,tongue,CL:0000782,myeloid dendritic cell,4,2.4408133029937744,0.18181818181818182,0.00010322847041213967
KRT6A,UBERON:0001723,tongue,CL:0000786,plasma cell,12,2.4143222173055015,0.10434782608695652,0.000309685411236419
KRT6A,UBERON:0001723,tongue,CL:0000789,alpha-beta T cell,1611,2.8094427107580695,0.5979955456570156,0.04157526645848925
KRT6A,UBERON:0001723,tongue,CL:0000791,mature alpha-beta T cell,1611,2.8094427107580695,0.5979955456570156,0.04157526645848925
KRT6A,UBERON:0001723,tongue,CL:0000815,regulatory T cell,64,2.6435091495513916,0.6956521739130435,0.0016516555265942347
KRT6A,UBERON:0001723,tongue,CL:0000842,mononuclear cell,2478,2.626677456933515,0.487411487018096,0.06395003742032053
KRT6A,UBERON:0001723,tongue,CL:0000945,lymphocyte of B lineage,208,1.916577119093675,0.1523809523809524,0.005367880461431262
KRT6A,UBERON:0001723,tongue,CL:0000946,antibody secreting cell,12,2.4143222173055015,0.10434782608695652,0.000309685411236419
KRT6A,UBERON:0001723,tongue,CL:0000988,hematopoietic cell,2570,2.6126122856882295,0.48362815205118553,0.06632429223979974
KRT6A,UBERON:0001723,tongue,CL:0000990,conventional dendritic cell,4,2.4408133029937744,0.18181818181818182,0.00010322847041213967
KRT6A,UBERON:0001723,tongue,CL:0001065,innate lymphoid cell,5,2.0476251602172852,0.625,0.00012903558801517458
KRT6A,UBERON:0001723,tongue,CL:0001067,group 1 innate lymphoid cell,5,2.0476251602172852,0.625,0.00012903558801517458
KRT6A,UBERON:0001723,tongue,CL:0002076,endo-epithelial cell,13,3.47677729679988,0.40625,0.0003354925288394539
KRT6A,UBERON:0001723,tongue,CL:0002138,endothelial cell of lymphatic vessel,59,2.1998223773503707,0.6082474226804123,0.0015226199385790602
KRT6A,UBERON:0001723,tongue,CL:0002139,endothelial cell of vascular tree,59,2.1998223773503707,0.6082474226804123,0.0015226199385790602
KRT6A,UBERON:0001723,tongue,CL:0002319,neural cell,6,2.269036610921224,0.17142857142857143,0.0001548427056182095
KRT6A,UBERON:0001723,tongue,CL:0002320,connective tissue cell,377,2.1459651714294594,0.24624428478118876,0.009729283336344164
KRT6A,UBERON:0001723,tongue,CL:0002372,CL:0002372,54,2.1126785278320312,0.26732673267326734,0.0013935843505638854
KRT6A,UBERON:0001723,tongue,CL:0002419,mature T cell,1675,2.80310255363806,0.6012203876525485,0.04322692198508349
KRT6A,UBERON:0001723,tongue,CL:0002573,Schwann cell,6,2.269036610921224,0.17142857142857143,0.0001548427056182095
KRT6A,UBERON:0001723,tongue,CL:0002673,tongue muscle cell,54,2.1126785278320312,0.26732673267326734,0.0013935843505638854
KRT6A,UBERON:0001723,tongue,CL:0008002,skeletal muscle fiber,54,2.1126785278320312,0.26732673267326734,0.0013935843505638854
KRT6A,UBERON:0001723,tongue,CL:0008034,mural cell,153,2.3755658716937296,0.24757281553398058,0.003948488993264342
KRT6A,UBERON:0001723,tongue,CL:0009005,salivary gland cell,79,2.7438362218156644,0.09316037735849056,0.0020387622906397583
KRT6A,UBERON:0001723,tongue,CL:0011026,progenitor cell,123,2.134407849815803,0.8848920863309353,0.0031742754651732947
KRT6A,UBERON:0001723,tongue,CL:0011115,precursor cell,10857,2.994112381412913,0.6619314717717352,0.28018787581615007
KRT6A,UBERON:0001723,tongue,CL:4033054,perivascular cell,153,2.3755658716937296,0.24757281553398058,0.003948488993264342
KRT6A,UBERON:0001723,tongue,tissue_stats,tendon of semitendinosus,26009,3.330181679899266,,0.6712173217373352
KRT6A,UBERON:0001836,saliva,CL:0000000,cell,726,2.754443123977703,0.05222645852816344,0.05070186465535303
KRT6A,UBERON:0001836,saliva,CL:0000064,ciliated cell,8,2.2591512203216553,0.06451612903225806,0.0005586982331168377
KRT6A,UBERON:0001836,saliva,CL:0000066,epithelial cell,659,2.8221507788789832,0.21842890288365926,0.04602276695299951
KRT6A,UBERON:0001836,saliva,CL:0000076,squamous epithelial cell,659,2.8221507788789832,0.21842890288365926,0.04602276695299951
KRT6A,UBERON:0001836,saliva,CL:0000081,blood cell,3,1.6861880620320637,0.0015690376569037657,0.00020951183741881415
KRT6A,UBERON:0001836,saliva,CL:0000094,granulocyte,3,1.6861880620320637,0.0015690376569037657,0.00020951183741881415
KRT6A,UBERON:0001836,saliva,CL:0000113,mononuclear phagocyte,23,1.8464338883109714,0.002703020331413797,0.0016062574202109086
KRT6A,UBERON:0001836,saliva,CL:0000145,professional antigen presenting cell,4,1.8583970069885254,0.0032076984763432237,0.00027934911655841887
KRT6A,UBERON:0001836,saliva,CL:0000151,secretory cell,29,2.2642745971679688,0.13744075829383887,0.002025281095048537
KRT6A,UBERON:0001836,saliva,CL:0000234,phagocyte,23,1.8464338883109714,0.002703020331413797,0.0016062574202109086
KRT6A,UBERON:0001836,saliva,CL:0000235,macrophage,4,1.8583970069885254,0.0032076984763432237,0.00027934911655841887
KRT6A,UBERON:0001836,saliva,CL:0000236,B cell,4,2.1661438941955566,0.03125,0.00027934911655841887
KRT6A,UBERON:0001836,saliva,CL:0000542,lymphocyte,4,2.1661438941955566,0.03125,0.00027934911655841887
KRT6A,UBERON:0001836,saliva,CL:0000576,monocyte,19,1.8439152366236637,0.0026163591297163314,0.0013269083036524898
KRT6A,UBERON:0001836,saliva,CL:0000738,leukocyte,30,1.8730372111002604,0.0028438714570101433,0.002095118374188142
KRT6A,UBERON:0001836,saliva,CL:0000763,myeloid cell,26,1.8279439485990083,0.0024949620957681606,0.0018157692576297227
KRT6A,UBERON:0001836,saliva,CL:0000766,myeloid leukocyte,26,1.8279439485990083,0.0024949620957681606,0.0018157692576297227
KRT6A,UBERON:0001836,saliva,CL:0000775,neutrophil,3,1.6861880620320637,0.0015690376569037657,0.00020951183741881415
KRT6A,UBERON:0001836,saliva,CL:0000842,mononuclear cell,27,1.8937982629846644,0.003126085446335533,0.0018856065367693275
KRT6A,UBERON:0001836,saliva,CL:0000860,classical monocyte,18,1.8178397284613714,0.002547049667468516,0.001257071024512885
KRT6A,UBERON:0001836,saliva,CL:0000945,lymphocyte of B lineage,4,2.1661438941955566,0.03125,0.00027934911655841887
KRT6A,UBERON:0001836,saliva,CL:0000988,hematopoietic cell,30,1.8730372111002604,0.0028438714570101433,0.002095118374188142
KRT6A,UBERON:0001836,saliva,CL:0001054,CD14-positive monocyte,18,1.8178397284613714,0.002547049667468516,0.001257071024512885
KRT6A,UBERON:0001836,saliva,CL:0002057,"CD14-positive, CD16-negative classical monocyte",18,1.8178397284613714,0.002547049667468516,0.001257071024512885
KRT6A,UBERON:0001836,saliva,CL:0011026,progenitor cell,19,1.8439152366236637,0.0026163591297163314,0.0013269083036524898
KRT6A,UBERON:0001836,saliva,CL:0011115,precursor cell,19,1.8439152366236637,0.0026163591297163314,0.0013269083036524898
KRT6A,UBERON:0001836,saliva,tissue_stats,tendon of semitendinosus,726,2.754443123977703,,0.05070186465535303
KRT6A,UBERON:0001913,milk,CL:0000000,cell,23,1.9617503622303838,0.0005073119085956283,0.00048406785368522963
KRT6A,UBERON:0001913,milk,CL:0000066,epithelial cell,22,1.9828229383988814,0.000564044713362732,0.0004630214252641327
KRT6A,UBERON:0001913,milk,CL:0000113,mononuclear phagocyte,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,CL:0000145,professional antigen presenting cell,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,CL:0000234,phagocyte,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,CL:0000235,macrophage,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,CL:0000738,leukocyte,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,CL:0000763,myeloid cell,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,CL:0000766,myeloid leukocyte,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,CL:0000842,mononuclear cell,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,CL:0000988,hematopoietic cell,1,1.498155117034912,0.00015790304752881732,2.104642842109694e-05
KRT6A,UBERON:0001913,milk,tissue_stats,tendon of semitendinosus,23,1.9617503622303838,,0.00048406785368522963
KRT6A,UBERON:0001987,placenta,CL:0000000,cell,43,1.889739990234375,9.746544509975474e-05,7.663886873900544e-05
KRT6A,UBERON:0001987,placenta,CL:0000066,epithelial cell,3,2.158456484476725,0.0001824595547986863,5.34689781900038e-06
